date,fund_label,scheme_code,scheme_name,nav,source,source_quality
2013-02-22,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.785,MFAPI,CACHE_FRESH
2013-02-25,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.186,MFAPI,CACHE_FRESH
2013-02-26,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.823,MFAPI,CACHE_FRESH
2013-02-27,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.416,MFAPI,CACHE_FRESH
2013-02-28,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.509,MFAPI,CACHE_FRESH
2013-03-01,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.362,MFAPI,CACHE_FRESH
2013-03-04,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.081,MFAPI,CACHE_FRESH
2013-03-05,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.271,MFAPI,CACHE_FRESH
2013-03-06,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.897,MFAPI,CACHE_FRESH
2013-03-07,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.307,MFAPI,CACHE_FRESH
2013-03-08,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,92.353,MFAPI,CACHE_FRESH
2013-03-11,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,92.238,MFAPI,CACHE_FRESH
2013-03-12,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.813,MFAPI,CACHE_FRESH
2013-03-13,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.732,MFAPI,CACHE_FRESH
2013-03-14,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.546,MFAPI,CACHE_FRESH
2013-03-15,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.753,MFAPI,CACHE_FRESH
2013-03-18,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.139,MFAPI,CACHE_FRESH
2013-03-19,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.798,MFAPI,CACHE_FRESH
2013-03-20,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.43,MFAPI,CACHE_FRESH
2013-03-21,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.094,MFAPI,CACHE_FRESH
2013-03-22,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.013,MFAPI,CACHE_FRESH
2013-03-25,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.749,MFAPI,CACHE_FRESH
2013-03-26,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.036,MFAPI,CACHE_FRESH
2013-03-28,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.764,MFAPI,CACHE_FRESH
2013-04-01,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.529,MFAPI,CACHE_FRESH
2013-04-02,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.776,MFAPI,CACHE_FRESH
2013-04-03,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.873,MFAPI,CACHE_FRESH
2013-04-04,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.231,MFAPI,CACHE_FRESH
2013-04-05,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.152,MFAPI,CACHE_FRESH
2013-04-08,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.062,MFAPI,CACHE_FRESH
2013-04-09,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.2,MFAPI,CACHE_FRESH
2013-04-10,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.94,MFAPI,CACHE_FRESH
2013-04-11,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.762,MFAPI,CACHE_FRESH
2013-04-12,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.509,MFAPI,CACHE_FRESH
2013-04-15,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.423,MFAPI,CACHE_FRESH
2013-04-16,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.605,MFAPI,CACHE_FRESH
2013-04-17,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.131,MFAPI,CACHE_FRESH
2013-04-18,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.053,MFAPI,CACHE_FRESH
2013-04-22,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.663,MFAPI,CACHE_FRESH
2013-04-23,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.59,MFAPI,CACHE_FRESH
2013-04-25,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.299,MFAPI,CACHE_FRESH
2013-04-26,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.499,MFAPI,CACHE_FRESH
2013-04-29,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.86,MFAPI,CACHE_FRESH
2013-04-30,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.017,MFAPI,CACHE_FRESH
2013-05-02,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.84,MFAPI,CACHE_FRESH
2013-05-03,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.56,MFAPI,CACHE_FRESH
2013-05-06,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.321,MFAPI,CACHE_FRESH
2013-05-07,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,92.121,MFAPI,CACHE_FRESH
2013-05-08,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,92.414,MFAPI,CACHE_FRESH
2013-05-09,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.974,MFAPI,CACHE_FRESH
2013-05-10,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,92.412,MFAPI,CACHE_FRESH
2013-05-13,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.855,MFAPI,CACHE_FRESH
2013-05-14,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.188,MFAPI,CACHE_FRESH
2013-05-15,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,93.111,MFAPI,CACHE_FRESH
2013-05-16,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,93.518,MFAPI,CACHE_FRESH
2013-05-17,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,93.839,MFAPI,CACHE_FRESH
2013-05-20,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,92.813,MFAPI,CACHE_FRESH
2013-05-21,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.754,MFAPI,CACHE_FRESH
2013-05-22,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.092,MFAPI,CACHE_FRESH
2013-05-23,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.789,MFAPI,CACHE_FRESH
2013-05-24,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.806,MFAPI,CACHE_FRESH
2013-05-27,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.593,MFAPI,CACHE_FRESH
2013-05-28,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.305,MFAPI,CACHE_FRESH
2013-05-29,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.06,MFAPI,CACHE_FRESH
2013-05-30,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.169,MFAPI,CACHE_FRESH
2013-05-31,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.014,MFAPI,CACHE_FRESH
2013-06-03,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.821,MFAPI,CACHE_FRESH
2013-06-04,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.718,MFAPI,CACHE_FRESH
2013-06-05,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.644,MFAPI,CACHE_FRESH
2013-06-06,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.618,MFAPI,CACHE_FRESH
2013-06-07,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.042,MFAPI,CACHE_FRESH
2013-06-10,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.563,MFAPI,CACHE_FRESH
2013-06-11,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.272,MFAPI,CACHE_FRESH
2013-06-12,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.181,MFAPI,CACHE_FRESH
2013-06-13,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,85.124,MFAPI,CACHE_FRESH
2013-06-14,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.657,MFAPI,CACHE_FRESH
2013-06-17,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.86,MFAPI,CACHE_FRESH
2013-06-18,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.467,MFAPI,CACHE_FRESH
2013-06-19,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.617,MFAPI,CACHE_FRESH
2013-06-20,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,84.571,MFAPI,CACHE_FRESH
2013-06-21,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,84.351,MFAPI,CACHE_FRESH
2013-06-24,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,82.687,MFAPI,CACHE_FRESH
2013-06-25,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,82.63,MFAPI,CACHE_FRESH
2013-06-26,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,82.708,MFAPI,CACHE_FRESH
2013-06-27,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,83.555,MFAPI,CACHE_FRESH
2013-06-28,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,85.841,MFAPI,CACHE_FRESH
2013-07-01,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.809,MFAPI,CACHE_FRESH
2013-07-02,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.418,MFAPI,CACHE_FRESH
2013-07-03,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,84.663,MFAPI,CACHE_FRESH
2013-07-04,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,85.476,MFAPI,CACHE_FRESH
2013-07-05,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,85.729,MFAPI,CACHE_FRESH
2013-07-08,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,84.795,MFAPI,CACHE_FRESH
2013-07-09,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,85.246,MFAPI,CACHE_FRESH
2013-07-10,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,84.66,MFAPI,CACHE_FRESH
2013-07-11,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,85.825,MFAPI,CACHE_FRESH
2013-07-12,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.822,MFAPI,CACHE_FRESH
2013-07-15,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.179,MFAPI,CACHE_FRESH
2013-07-16,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.05,MFAPI,CACHE_FRESH
2013-07-17,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,85.846,MFAPI,CACHE_FRESH
2013-07-18,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.491,MFAPI,CACHE_FRESH
2013-07-19,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.235,MFAPI,CACHE_FRESH
2013-07-22,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.252,MFAPI,CACHE_FRESH
2013-07-23,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.83,MFAPI,CACHE_FRESH
2013-07-24,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,85.825,MFAPI,CACHE_FRESH
2013-07-25,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,84.684,MFAPI,CACHE_FRESH
2013-07-26,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,84.299,MFAPI,CACHE_FRESH
2013-07-29,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,83.495,MFAPI,CACHE_FRESH
2013-07-30,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,81.692,MFAPI,CACHE_FRESH
2013-07-31,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,81.472,MFAPI,CACHE_FRESH
2013-08-01,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,80.626,MFAPI,CACHE_FRESH
2013-08-02,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,79.997,MFAPI,CACHE_FRESH
2013-08-05,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,79.905,MFAPI,CACHE_FRESH
2013-08-06,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,77.824,MFAPI,CACHE_FRESH
2013-08-07,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,78.5,MFAPI,CACHE_FRESH
2013-08-08,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,79.377,MFAPI,CACHE_FRESH
2013-08-12,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,80.573,MFAPI,CACHE_FRESH
2013-08-13,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,81.638,MFAPI,CACHE_FRESH
2013-08-14,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,82.442,MFAPI,CACHE_FRESH
2013-08-16,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,79.383,MFAPI,CACHE_FRESH
2013-08-19,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,78.18,MFAPI,CACHE_FRESH
2013-08-20,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,78.457,MFAPI,CACHE_FRESH
2013-08-21,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,76.948,MFAPI,CACHE_FRESH
2013-08-22,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,78.399,MFAPI,CACHE_FRESH
2013-08-23,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,78.938,MFAPI,CACHE_FRESH
2013-08-26,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,78.9,MFAPI,CACHE_FRESH
2013-08-27,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,76.721,MFAPI,CACHE_FRESH
2013-08-28,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,76.162,MFAPI,CACHE_FRESH
2013-08-29,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,77.218,MFAPI,CACHE_FRESH
2013-08-30,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,78.293,MFAPI,CACHE_FRESH
2013-09-02,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,79.469,MFAPI,CACHE_FRESH
2013-09-03,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,77.153,MFAPI,CACHE_FRESH
2013-09-04,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,78.541,MFAPI,CACHE_FRESH
2013-09-05,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,80.613,MFAPI,CACHE_FRESH
2013-09-06,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,81.842,MFAPI,CACHE_FRESH
2013-09-10,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,84.146,MFAPI,CACHE_FRESH
2013-09-11,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,84.914,MFAPI,CACHE_FRESH
2013-09-12,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,83.856,MFAPI,CACHE_FRESH
2013-09-13,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,83.939,MFAPI,CACHE_FRESH
2013-09-16,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,83.784,MFAPI,CACHE_FRESH
2013-09-17,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,83.959,MFAPI,CACHE_FRESH
2013-09-18,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,84.355,MFAPI,CACHE_FRESH
2013-09-19,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.166,MFAPI,CACHE_FRESH
2013-09-20,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,85.808,MFAPI,CACHE_FRESH
2013-09-23,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,84.395,MFAPI,CACHE_FRESH
2013-09-24,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,84.076,MFAPI,CACHE_FRESH
2013-09-25,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,83.816,MFAPI,CACHE_FRESH
2013-09-26,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,84.028,MFAPI,CACHE_FRESH
2013-09-27,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,83.902,MFAPI,CACHE_FRESH
2013-09-30,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,82.53,MFAPI,CACHE_FRESH
2013-10-01,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,83.285,MFAPI,CACHE_FRESH
2013-10-03,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,84.763,MFAPI,CACHE_FRESH
2013-10-04,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,85.171,MFAPI,CACHE_FRESH
2013-10-07,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,85.208,MFAPI,CACHE_FRESH
2013-10-08,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,85.366,MFAPI,CACHE_FRESH
2013-10-09,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.307,MFAPI,CACHE_FRESH
2013-10-10,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,86.827,MFAPI,CACHE_FRESH
2013-10-11,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.695,MFAPI,CACHE_FRESH
2013-10-14,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.911,MFAPI,CACHE_FRESH
2013-10-15,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.682,MFAPI,CACHE_FRESH
2013-10-17,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.27,MFAPI,CACHE_FRESH
2013-10-18,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.141,MFAPI,CACHE_FRESH
2013-10-21,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.232,MFAPI,CACHE_FRESH
2013-10-22,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.28,MFAPI,CACHE_FRESH
2013-10-23,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.154,MFAPI,CACHE_FRESH
2013-10-24,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.829,MFAPI,CACHE_FRESH
2013-10-25,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.462,MFAPI,CACHE_FRESH
2013-10-28,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.607,MFAPI,CACHE_FRESH
2013-10-29,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.209,MFAPI,CACHE_FRESH
2013-10-30,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.752,MFAPI,CACHE_FRESH
2013-10-31,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.784,MFAPI,CACHE_FRESH
2013-11-01,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.298,MFAPI,CACHE_FRESH
2013-11-05,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.306,MFAPI,CACHE_FRESH
2013-11-06,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.013,MFAPI,CACHE_FRESH
2013-11-07,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.986,MFAPI,CACHE_FRESH
2013-11-08,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.725,MFAPI,CACHE_FRESH
2013-11-11,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.077,MFAPI,CACHE_FRESH
2013-11-12,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.239,MFAPI,CACHE_FRESH
2013-11-13,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.581,MFAPI,CACHE_FRESH
2013-11-14,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.711,MFAPI,CACHE_FRESH
2013-11-18,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.186,MFAPI,CACHE_FRESH
2013-11-19,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.57,MFAPI,CACHE_FRESH
2013-11-20,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.353,MFAPI,CACHE_FRESH
2013-11-21,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.696,MFAPI,CACHE_FRESH
2013-11-22,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,87.361,MFAPI,CACHE_FRESH
2013-11-25,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,89.155,MFAPI,CACHE_FRESH
2013-11-26,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.269,MFAPI,CACHE_FRESH
2013-11-27,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.248,MFAPI,CACHE_FRESH
2013-11-28,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,88.725,MFAPI,CACHE_FRESH
2013-11-29,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,90.518,MFAPI,CACHE_FRESH
2013-12-02,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.112,MFAPI,CACHE_FRESH
2013-12-03,HDFC Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,91.195,MFAPI,CACHE_FRESH
